"femaDeclarationString","disasterNumber","state","declarationType","declarationDate","fyDeclared","incidentType","declarationTitle","ihProgramDeclared","iaProgramDeclared","paProgramDeclared","hmProgramDeclared","incidentBeginDate","incidentEndDate","disasterCloseoutDate","tribalRequest","fipsStateCode","fipsCountyCode","placeCode","designatedArea","declarationRequestNumber","lastIAFilingDate","lastRefresh.x","hash.x","id.x","totalNumberIaApproved","totalAmountIhpApproved","totalAmountHaApproved","totalAmountOnaApproved","totalObligatedAmountPa","totalObligatedAmountCatAb","totalObligatedAmountCatC2g","paLoadDate","iaLoadDate","totalObligatedAmountHmgp","hash.y","lastRefresh.y","id.y"
"DR-4621-VT",4621,"VT","DR","2021-09-29T00:00:00.000Z",2021,"Flood","SEVERE STORM AND FLOODING",0,0,1,1,"2021-07-29T00:00:00.000Z","2021-07-30T00:00:00.000Z","",0,50,3,99003,"Bennington (County)",21103,"","2023-05-22T03:41:22.800Z","0fa835432c30b0e1f72f73fd5e49d97980681a79","4a2dde3b-9597-4773-b92f-b08b0f015c5e",NA,NA,NA,NA,7017656.86,219635.84,6250265.78,"2023-10-30T00:00:00.000Z","",276210,"66f3d58cf4846dc2bc082fb9ca3a1db9a0dbc9b2","2023-10-30T04:22:46.792Z","b5b04ccf-5a3a-4f87-9151-5c21560cf210"
"DR-4621-VT",4621,"VT","DR","2021-09-29T00:00:00.000Z",2021,"Flood","SEVERE STORM AND FLOODING",0,0,1,1,"2021-07-29T00:00:00.000Z","2021-07-30T00:00:00.000Z","",0,50,25,99025,"Windham (County)",21103,"","2023-05-22T03:41:22.800Z","f78137fd8d121b0b04cc31bc6f3ddadaf85d4dba","0d08b9a0-1c07-4e83-b99b-820e5734667f",NA,NA,NA,NA,7017656.86,219635.84,6250265.78,"2023-10-30T00:00:00.000Z","",276210,"66f3d58cf4846dc2bc082fb9ca3a1db9a0dbc9b2","2023-10-30T04:22:46.792Z","b5b04ccf-5a3a-4f87-9151-5c21560cf210"
"DR-4620-AZ",4620,"AZ","DR","2021-09-13T00:00:00.000Z",2021,"Flood","SEVERE STORMS AND FLOODING",0,0,1,1,"2021-07-22T00:00:00.000Z","2021-07-24T00:00:00.000Z","",0,4,1,99001,"Apache (County)",21096,"","2023-05-22T03:41:22.800Z","109df24ed94bdba751a33cae7be7983383aa0f90","9bba7933-d307-4593-9aef-40e40ef02bb6",NA,NA,NA,NA,5330186.14,117036.4,5021940.71,"2023-10-30T00:00:00.000Z","",0,"96b1895ed35a8a7bcff7d3f35dbfdf3016c760fc","2023-10-30T04:22:46.792Z","154a434d-0c8c-4203-a835-91a96872e642"
"DR-4620-AZ",4620,"AZ","DR","2021-09-13T00:00:00.000Z",2021,"Flood","SEVERE STORMS AND FLOODING",0,0,1,1,"2021-07-22T00:00:00.000Z","2021-07-24T00:00:00.000Z","",0,4,5,99005,"Coconino (County)",21096,"","2023-05-22T03:41:22.800Z","523fa4802eed2db1791871b9cc88bcb3830a179e","a38cfa29-fd47-4341-932c-09b85a2d9b3c",NA,NA,NA,NA,5330186.14,117036.4,5021940.71,"2023-10-30T00:00:00.000Z","",0,"96b1895ed35a8a7bcff7d3f35dbfdf3016c760fc","2023-10-30T04:22:46.792Z","154a434d-0c8c-4203-a835-91a96872e642"
"DR-4620-AZ",4620,"AZ","DR","2021-09-13T00:00:00.000Z",2021,"Flood","SEVERE STORMS AND FLOODING",0,0,1,1,"2021-07-22T00:00:00.000Z","2021-07-24T00:00:00.000Z","",0,4,17,99017,"Navajo (County)",21096,"","2023-05-22T03:41:22.800Z","ba2cc53a831a2889a5cc1a6ec4b98c73e75c6dbd","530e9296-758d-4655-a194-3ff302b53697",NA,NA,NA,NA,5330186.14,117036.4,5021940.71,"2023-10-30T00:00:00.000Z","",0,"96b1895ed35a8a7bcff7d3f35dbfdf3016c760fc","2023-10-30T04:22:46.792Z","154a434d-0c8c-4203-a835-91a96872e642"
"DR-4609-TN",4609,"TN","DR","2021-08-23T00:00:00.000Z",2021,"Flood","SEVERE STORM AND FLOODING",1,0,1,1,"2021-08-21T00:00:00.000Z","2021-08-21T00:00:00.000Z","",0,47,43,99043,"Dickson (County)",21086,"2021-10-25T00:00:00.000Z","2023-05-22T03:41:22.800Z","111995905c15c7b9da53f5dbfd945c723e4035d5","8663e7cf-53ce-4c15-b329-697c53624e51",955,8138893.57,6301770.25,1837123.32,36686874.01,16216302.68,19702654.39,"2023-10-30T00:00:00.000Z","2023-10-30T00:00:00.000Z",450000,"706fbc9020e6f0cf1c59d16fd76304d40879a2c5","2023-10-30T05:22:57.890Z","71f7816d-ae85-4475-966b-11b4783cae7f"
"DR-4609-TN",4609,"TN","DR","2021-08-23T00:00:00.000Z",2021,"Flood","SEVERE STORM AND FLOODING",1,0,1,1,"2021-08-21T00:00:00.000Z","2021-08-21T00:00:00.000Z","",0,47,81,99081,"Hickman (County)",21086,"2021-10-25T00:00:00.000Z","2023-05-22T03:41:22.800Z","5154ae6d1f99b655c949a1d7f9047613eae5d0db","66168ab3-c9dc-4d68-a87f-5f08d60a3a33",955,8138893.57,6301770.25,1837123.32,36686874.01,16216302.68,19702654.39,"2023-10-30T00:00:00.000Z","2023-10-30T00:00:00.000Z",450000,"706fbc9020e6f0cf1c59d16fd76304d40879a2c5","2023-10-30T05:22:57.890Z","71f7816d-ae85-4475-966b-11b4783cae7f"
"DR-4609-TN",4609,"TN","DR","2021-08-23T00:00:00.000Z",2021,"Flood","SEVERE STORM AND FLOODING",1,0,1,1,"2021-08-21T00:00:00.000Z","2021-08-21T00:00:00.000Z","",0,47,83,99083,"Houston (County)",21086,"2021-10-25T00:00:00.000Z","2023-05-22T03:41:22.800Z","ddd0737eae73002b0d95edbd602f0153337ef04d","a318a3e6-6980-4aa7-8bd0-5c632189b67d",955,8138893.57,6301770.25,1837123.32,36686874.01,16216302.68,19702654.39,"2023-10-30T00:00:00.000Z","2023-10-30T00:00:00.000Z",450000,"706fbc9020e6f0cf1c59d16fd76304d40879a2c5","2023-10-30T05:22:57.890Z","71f7816d-ae85-4475-966b-11b4783cae7f"
"DR-4609-TN",4609,"TN","DR","2021-08-23T00:00:00.000Z",2021,"Flood","SEVERE STORM AND FLOODING",1,0,1,1,"2021-08-21T00:00:00.000Z","2021-08-21T00:00:00.000Z","",0,47,85,99085,"Humphreys (County)",21086,"2021-10-25T00:00:00.000Z","2023-05-22T03:41:22.800Z","32fde9069acb449fc4a33a10ebb6c1510a3ee1e3","092fb147-59a1-4571-9866-3501f2c35440",955,8138893.57,6301770.25,1837123.32,36686874.01,16216302.68,19702654.39,"2023-10-30T00:00:00.000Z","2023-10-30T00:00:00.000Z",450000,"706fbc9020e6f0cf1c59d16fd76304d40879a2c5","2023-10-30T05:22:57.890Z","71f7816d-ae85-4475-966b-11b4783cae7f"
"DR-4606-LA",4606,"LA","DR","2021-06-02T00:00:00.000Z",2021,"Flood","SEVERE STORMS, TORNADOES, AND FLOODING",0,0,1,1,"2021-05-17T00:00:00.000Z","2021-05-21T00:00:00.000Z","",0,22,7,99007,"Assumption (Parish)",21039,"2021-08-02T00:00:00.000Z","2023-05-22T03:41:22.800Z","f3d171f6f950e6a5c9eebf384aff047a9f86210b","7d2823c8-b4ec-40ba-9aa3-1c42d8c3240d",2501,14032804.41,11176256.29,2856548.12,11392572.85,8087971.86,2861887.57,"2023-10-30T00:00:00.000Z","2023-10-30T00:00:00.000Z",345077.5,"e5d859e71d246c18669607710f99f554ed390b49","2023-10-30T05:22:57.890Z","fc18f61f-7954-48a4-83a8-da4483b05888"
"DR-4606-LA",4606,"LA","DR","2021-06-02T00:00:00.000Z",2021,"Flood","SEVERE STORMS, TORNADOES, AND FLOODING",0,0,1,1,"2021-05-17T00:00:00.000Z","2021-05-21T00:00:00.000Z","",0,22,57,99057,"Lafourche (Parish)",21039,"2021-08-02T00:00:00.000Z","2023-05-22T03:41:22.800Z","3b86e284b26e2a5fb2f3b44641c9276ae1ebbd53","4f6658f4-83c2-43d3-8d24-1a80bd40b6cd",2501,14032804.41,11176256.29,2856548.12,11392572.85,8087971.86,2861887.57,"2023-10-30T00:00:00.000Z","2023-10-30T00:00:00.000Z",345077.5,"e5d859e71d246c18669607710f99f554ed390b49","2023-10-30T05:22:57.890Z","fc18f61f-7954-48a4-83a8-da4483b05888"
"DR-4606-LA",4606,"LA","DR","2021-06-02T00:00:00.000Z",2021,"Flood","SEVERE STORMS, TORNADOES, AND FLOODING",1,0,0,1,"2021-05-17T00:00:00.000Z","2021-05-21T00:00:00.000Z","",0,22,55,99055,"Lafayette (Parish)",21039,"2021-08-02T00:00:00.000Z","2023-05-22T03:41:22.800Z","cdac46f09f9a68d0e4a5e5814d9c451c349c9892","cb2a1837-75cc-480e-af1d-df14db4882ca",2501,14032804.41,11176256.29,2856548.12,11392572.85,8087971.86,2861887.57,"2023-10-30T00:00:00.000Z","2023-10-30T00:00:00.000Z",345077.5,"e5d859e71d246c18669607710f99f554ed390b49","2023-10-30T05:22:57.890Z","fc18f61f-7954-48a4-83a8-da4483b05888"
"DR-4606-LA",4606,"LA","DR","2021-06-02T00:00:00.000Z",2021,"Flood","SEVERE STORMS, TORNADOES, AND FLOODING",1,0,1,1,"2021-05-17T00:00:00.000Z","2021-05-21T00:00:00.000Z","",0,22,5,99005,"Ascension (Parish)",21039,"2021-08-02T00:00:00.000Z","2023-05-22T03:41:22.800Z","4733c23c71ba49a16c755d9de0bd27a753bad41b","1dec8e8f-f8ef-46b4-bdc3-ba8aad8f0d1d",2501,14032804.41,11176256.29,2856548.12,11392572.85,8087971.86,2861887.57,"2023-10-30T00:00:00.000Z","2023-10-30T00:00:00.000Z",345077.5,"e5d859e71d246c18669607710f99f554ed390b49","2023-10-30T05:22:57.890Z","fc18f61f-7954-48a4-83a8-da4483b05888"
"DR-4606-LA",4606,"LA","DR","2021-06-02T00:00:00.000Z",2021,"Flood","SEVERE STORMS, TORNADOES, AND FLOODING",1,0,1,1,"2021-05-17T00:00:00.000Z","2021-05-21T00:00:00.000Z","",0,22,19,99019,"Calcasieu (Parish)",21039,"2021-08-02T00:00:00.000Z","2023-05-22T03:41:22.800Z","13f82024464e642b27165af40a9610e2f41c04dd","d38759a3-50e3-4fcd-82df-56bdc6ce8f94",2501,14032804.41,11176256.29,2856548.12,11392572.85,8087971.86,2861887.57,"2023-10-30T00:00:00.000Z","2023-10-30T00:00:00.000Z",345077.5,"e5d859e71d246c18669607710f99f554ed390b49","2023-10-30T05:22:57.890Z","fc18f61f-7954-48a4-83a8-da4483b05888"
"DR-4606-LA",4606,"LA","DR","2021-06-02T00:00:00.000Z",2021,"Flood","SEVERE STORMS, TORNADOES, AND FLOODING",1,0,1,1,"2021-05-17T00:00:00.000Z","2021-05-21T00:00:00.000Z","",0,22,33,99033,"East Baton Rouge (Parish)",21039,"2021-08-02T00:00:00.000Z","2023-05-22T03:41:22.800Z","8a480c5cada80b60ae8b90928d4c27bc2cc712ec","63c55cef-2207-4860-bb9c-d838cefcd2c4",2501,14032804.41,11176256.29,2856548.12,11392572.85,8087971.86,2861887.57,"2023-10-30T00:00:00.000Z","2023-10-30T00:00:00.000Z",345077.5,"e5d859e71d246c18669607710f99f554ed390b49","2023-10-30T05:22:57.890Z","fc18f61f-7954-48a4-83a8-da4483b05888"
"DR-4606-LA",4606,"LA","DR","2021-06-02T00:00:00.000Z",2021,"Flood","SEVERE STORMS, TORNADOES, AND FLOODING",1,0,1,1,"2021-05-17T00:00:00.000Z","2021-05-21T00:00:00.000Z","",0,22,47,99047,"Iberville (Parish)",21039,"2021-08-02T00:00:00.000Z","2023-05-22T03:41:22.800Z","4990620aec55b36c0e988953eaa2a2d83bd15861","d4f23401-a890-44f5-9a33-3c1eda983292",2501,14032804.41,11176256.29,2856548.12,11392572.85,8087971.86,2861887.57,"2023-10-30T00:00:00.000Z","2023-10-30T00:00:00.000Z",345077.5,"e5d859e71d246c18669607710f99f554ed390b49","2023-10-30T05:22:57.890Z","fc18f61f-7954-48a4-83a8-da4483b05888"
"DR-4605-WV",4605,"WV","DR","2021-05-20T00:00:00.000Z",2021,"Flood","SEVERE STORMS AND FLOODING",0,0,1,1,"2021-02-27T00:00:00.000Z","2021-03-04T00:00:00.000Z","",0,54,5,99005,"Boone (County)",21037,"2021-07-19T00:00:00.000Z","2023-05-22T03:41:22.800Z","1b03d2f072ab789077da8a0cb6a5c3a564b26f8a","1161b08b-3dfb-4457-af4a-32a12d6a4a9b",262,2550083.38,2397106.42,152976.96,5922524.94,286734.31,5155049.94,"2023-10-30T00:00:00.000Z","2023-10-30T00:00:00.000Z",807681.6,"ffee587b33e56980d63b99454b8a4180ce2b68dd","2023-10-30T05:22:57.890Z","ae645414-9368-4c81-bd39-7aa2e201076b"
"DR-4605-WV",4605,"WV","DR","2021-05-20T00:00:00.000Z",2021,"Flood","SEVERE STORMS AND FLOODING",0,0,1,1,"2021-02-27T00:00:00.000Z","2021-03-04T00:00:00.000Z","",0,54,43,99043,"Lincoln (County)",21037,"2021-07-19T00:00:00.000Z","2023-05-22T03:41:22.800Z","c1c489a9df03a26ff5438a154d34c18bcf79d61b","be88c6c1-1245-4fe5-aa36-01a8be204082",262,2550083.38,2397106.42,152976.96,5922524.94,286734.31,5155049.94,"2023-10-30T00:00:00.000Z","2023-10-30T00:00:00.000Z",807681.6,"ffee587b33e56980d63b99454b8a4180ce2b68dd","2023-10-30T05:22:57.890Z","ae645414-9368-4c81-bd39-7aa2e201076b"
"DR-4605-WV",4605,"WV","DR","2021-05-20T00:00:00.000Z",2021,"Flood","SEVERE STORMS AND FLOODING",0,0,1,1,"2021-02-27T00:00:00.000Z","2021-03-04T00:00:00.000Z","",0,54,45,99045,"Logan (County)",21037,"2021-07-19T00:00:00.000Z","2023-05-22T03:41:22.800Z","ac535797f232b649e445a582e19521d041f621b3","57baa80d-da43-4335-9791-fe260fc93e8a",262,2550083.38,2397106.42,152976.96,5922524.94,286734.31,5155049.94,"2023-10-30T00:00:00.000Z","2023-10-30T00:00:00.000Z",807681.6,"ffee587b33e56980d63b99454b8a4180ce2b68dd","2023-10-30T05:22:57.890Z","ae645414-9368-4c81-bd39-7aa2e201076b"
"DR-4605-WV",4605,"WV","DR","2021-05-20T00:00:00.000Z",2021,"Flood","SEVERE STORMS AND FLOODING",1,0,0,1,"2021-02-27T00:00:00.000Z","2021-03-04T00:00:00.000Z","",0,54,11,99011,"Cabell (County)",21037,"2021-07-19T00:00:00.000Z","2023-05-22T03:41:22.800Z","a05b91fe53372ddb0ed95ca5393bcbee70cb0527","b7b41889-bab6-4f47-97ed-425bed4ebb7e",262,2550083.38,2397106.42,152976.96,5922524.94,286734.31,5155049.94,"2023-10-30T00:00:00.000Z","2023-10-30T00:00:00.000Z",807681.6,"ffee587b33e56980d63b99454b8a4180ce2b68dd","2023-10-30T05:22:57.890Z","ae645414-9368-4c81-bd39-7aa2e201076b"
"DR-4605-WV",4605,"WV","DR","2021-05-20T00:00:00.000Z",2021,"Flood","SEVERE STORMS AND FLOODING",1,0,1,1,"2021-02-27T00:00:00.000Z","2021-03-04T00:00:00.000Z","",0,54,39,99039,"Kanawha (County)",21037,"2021-07-19T00:00:00.000Z","2023-05-22T03:41:22.800Z","2364dc184560a3d0bcbab0c4c47f53eb8a4fc0af","84b67bb6-aa48-4087-89cf-a87db1034b17",262,2550083.38,2397106.42,152976.96,5922524.94,286734.31,5155049.94,"2023-10-30T00:00:00.000Z","2023-10-30T00:00:00.000Z",807681.6,"ffee587b33e56980d63b99454b8a4180ce2b68dd","2023-10-30T05:22:57.890Z","ae645414-9368-4c81-bd39-7aa2e201076b"
"DR-4605-WV",4605,"WV","DR","2021-05-20T00:00:00.000Z",2021,"Flood","SEVERE STORMS AND FLOODING",1,0,1,1,"2021-02-27T00:00:00.000Z","2021-03-04T00:00:00.000Z","",0,54,59,99059,"Mingo (County)",21037,"2021-07-19T00:00:00.000Z","2023-05-22T03:41:22.800Z","f128cc23241b61660914567a279147f91defdc04","22573820-5728-4555-8f47-5b10b3b7d23a",262,2550083.38,2397106.42,152976.96,5922524.94,286734.31,5155049.94,"2023-10-30T00:00:00.000Z","2023-10-30T00:00:00.000Z",807681.6,"ffee587b33e56980d63b99454b8a4180ce2b68dd","2023-10-30T05:22:57.890Z","ae645414-9368-4c81-bd39-7aa2e201076b"
"DR-4605-WV",4605,"WV","DR","2021-05-20T00:00:00.000Z",2021,"Flood","SEVERE STORMS AND FLOODING",1,0,1,1,"2021-02-27T00:00:00.000Z","2021-03-04T00:00:00.000Z","",0,54,99,99099,"Wayne (County)",21037,"2021-07-19T00:00:00.000Z","2023-05-22T03:41:22.800Z","393010c254f47bb98e18aa1075275bf1b31b322c","4f135c03-c4cb-4ab0-9a73-894e6687dcf1",262,2550083.38,2397106.42,152976.96,5922524.94,286734.31,5155049.94,"2023-10-30T00:00:00.000Z","2023-10-30T00:00:00.000Z",807681.6,"ffee587b33e56980d63b99454b8a4180ce2b68dd","2023-10-30T05:22:57.890Z","ae645414-9368-4c81-bd39-7aa2e201076b"
"DR-4604-HI",4604,"HI","DR","2021-05-13T00:00:00.000Z",2021,"Flood","SEVERE STORMS, FLOODING, AND LANDSLIDES",0,0,1,1,"2021-03-08T00:00:00.000Z","2021-03-18T00:00:00.000Z","",0,15,9,99009,"Maui (County)",21034,"","2023-05-22T03:41:22.800Z","4f34fdcb935abfafe81b3b5449c79fdc73f67257","8d2c506c-13ef-4fc7-8a77-c9b3e7e9c954",NA,NA,NA,NA,5965730.75,282762.46,5362177.9,"2023-10-30T00:00:00.000Z","",0,"15027128b4594d2587cdfd0cb8a43e1d2cd7c2b9","2023-10-30T04:22:46.792Z","b7f37669-6760-46c2-8c1e-fbdf6c96e5c5"
"DR-4595-KY",4595,"KY","DR","2021-04-23T00:00:00.000Z",2021,"Flood","SEVERE, STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",0,0,1,1,"2021-02-27T00:00:00.000Z","2021-03-14T00:00:00.000Z","",0,21,7,99007,"Ballard (County)",21025,"2021-07-23T00:00:00.000Z","2023-05-22T03:41:22.800Z","d78bd86754dc63a8fbfe51f87f2965a18e009480","bf1065d5-cb75-4821-9a7f-b63807192dbb",1336,10038254.14,8551668.81,1486585.33,89102066.57,3652533.55,77920613.03,"2023-10-30T00:00:00.000Z","2023-10-30T00:00:00.000Z",8211220.38,"1da7a18404dbbf8ab1a6b601aeee6872713d5f06","2023-10-30T05:22:57.890Z","dca382ed-ba38-41ce-bfe8-971cee2b3f72"
"DR-4595-KY",4595,"KY","DR","2021-04-23T00:00:00.000Z",2021,"Flood","SEVERE, STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",0,0,1,1,"2021-02-27T00:00:00.000Z","2021-03-14T00:00:00.000Z","",0,21,13,99013,"Bell (County)",21025,"2021-07-23T00:00:00.000Z","2023-05-22T03:41:22.800Z","ff44e1c9d5bca32ca6650cbea65f89821a39b19e","d5469d7e-b3b3-4147-ac1b-19e8c085399c",1336,10038254.14,8551668.81,1486585.33,89102066.57,3652533.55,77920613.03,"2023-10-30T00:00:00.000Z","2023-10-30T00:00:00.000Z",8211220.38,"1da7a18404dbbf8ab1a6b601aeee6872713d5f06","2023-10-30T05:22:57.890Z","dca382ed-ba38-41ce-bfe8-971cee2b3f72"
"DR-4595-KY",4595,"KY","DR","2021-04-23T00:00:00.000Z",2021,"Flood","SEVERE, STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",0,0,1,1,"2021-02-27T00:00:00.000Z","2021-03-14T00:00:00.000Z","",0,21,35,99035,"Calloway (County)",21025,"2021-07-23T00:00:00.000Z","2023-05-22T03:41:22.800Z","5106e85c0fae8327b5ab9f3edacf00e4961b850f","6144b487-71e5-4f1d-b45e-ffce8d423e21",1336,10038254.14,8551668.81,1486585.33,89102066.57,3652533.55,77920613.03,"2023-10-30T00:00:00.000Z","2023-10-30T00:00:00.000Z",8211220.38,"1da7a18404dbbf8ab1a6b601aeee6872713d5f06","2023-10-30T05:22:57.890Z","dca382ed-ba38-41ce-bfe8-971cee2b3f72"
"DR-4595-KY",4595,"KY","DR","2021-04-23T00:00:00.000Z",2021,"Flood","SEVERE, STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",0,0,1,1,"2021-02-27T00:00:00.000Z","2021-03-14T00:00:00.000Z","",0,21,43,99043,"Carter (County)",21025,"2021-07-23T00:00:00.000Z","2023-05-22T03:41:22.800Z","12dac1f154ced3025bbb955d3110fea04c8e84cd","48961dfb-c3be-4e32-9e1b-9e0a13e1c6bc",1336,10038254.14,8551668.81,1486585.33,89102066.57,3652533.55,77920613.03,"2023-10-30T00:00:00.000Z","2023-10-30T00:00:00.000Z",8211220.38,"1da7a18404dbbf8ab1a6b601aeee6872713d5f06","2023-10-30T05:22:57.890Z","dca382ed-ba38-41ce-bfe8-971cee2b3f72"
"DR-4595-KY",4595,"KY","DR","2021-04-23T00:00:00.000Z",2021,"Flood","SEVERE, STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",0,0,1,1,"2021-02-27T00:00:00.000Z","2021-03-14T00:00:00.000Z","",0,21,45,99045,"Casey (County)",21025,"2021-07-23T00:00:00.000Z","2023-05-22T03:41:22.800Z","4c8b19e995e59389916b305f4d23954ff51603d8","c92dcd68-f6c0-433e-893d-ce7f4a22afe1",1336,10038254.14,8551668.81,1486585.33,89102066.57,3652533.55,77920613.03,"2023-10-30T00:00:00.000Z","2023-10-30T00:00:00.000Z",8211220.38,"1da7a18404dbbf8ab1a6b601aeee6872713d5f06","2023-10-30T05:22:57.890Z","dca382ed-ba38-41ce-bfe8-971cee2b3f72"
"DR-4595-KY",4595,"KY","DR","2021-04-23T00:00:00.000Z",2021,"Flood","SEVERE, STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",0,0,1,1,"2021-02-27T00:00:00.000Z","2021-03-14T00:00:00.000Z","",0,21,57,99057,"Cumberland (County)",21025,"2021-07-23T00:00:00.000Z","2023-05-22T03:41:22.800Z","bc337ee905605d609922eef3932501b2dfd142c4","bded8968-c5df-4ca5-a53a-ddddaf70cf7d",1336,10038254.14,8551668.81,1486585.33,89102066.57,3652533.55,77920613.03,"2023-10-30T00:00:00.000Z","2023-10-30T00:00:00.000Z",8211220.38,"1da7a18404dbbf8ab1a6b601aeee6872713d5f06","2023-10-30T05:22:57.890Z","dca382ed-ba38-41ce-bfe8-971cee2b3f72"
"DR-4595-KY",4595,"KY","DR","2021-04-23T00:00:00.000Z",2021,"Flood","SEVERE, STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",0,0,1,1,"2021-02-27T00:00:00.000Z","2021-03-14T00:00:00.000Z","",0,21,61,99061,"Edmonson (County)",21025,"2021-07-23T00:00:00.000Z","2023-05-22T03:41:22.800Z","63914ac677e2f469c6ade92019eb825a9123073f","8992551c-6a5d-44fc-a911-31e2096cebec",1336,10038254.14,8551668.81,1486585.33,89102066.57,3652533.55,77920613.03,"2023-10-30T00:00:00.000Z","2023-10-30T00:00:00.000Z",8211220.38,"1da7a18404dbbf8ab1a6b601aeee6872713d5f06","2023-10-30T05:22:57.890Z","dca382ed-ba38-41ce-bfe8-971cee2b3f72"
"DR-4595-KY",4595,"KY","DR","2021-04-23T00:00:00.000Z",2021,"Flood","SEVERE, STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",0,0,1,1,"2021-02-27T00:00:00.000Z","2021-03-14T00:00:00.000Z","",0,21,63,99063,"Elliott (County)",21025,"2021-07-23T00:00:00.000Z","2023-05-22T03:41:22.800Z","043c08157a962ebd41a0ac1be7cbc66dc7216f95","90465c18-2e60-4153-a9cd-71241121ba3e",1336,10038254.14,8551668.81,1486585.33,89102066.57,3652533.55,77920613.03,"2023-10-30T00:00:00.000Z","2023-10-30T00:00:00.000Z",8211220.38,"1da7a18404dbbf8ab1a6b601aeee6872713d5f06","2023-10-30T05:22:57.890Z","dca382ed-ba38-41ce-bfe8-971cee2b3f72"
"DR-4595-KY",4595,"KY","DR","2021-04-23T00:00:00.000Z",2021,"Flood","SEVERE, STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",0,0,1,1,"2021-02-27T00:00:00.000Z","2021-03-14T00:00:00.000Z","",0,21,83,99083,"Graves (County)",21025,"2021-07-23T00:00:00.000Z","2023-05-22T03:41:22.800Z","59761e55c4d6203be2744fd6a06f0a28e7ed19f0","c645381c-6d15-4b6c-aac8-89046dbb22aa",1336,10038254.14,8551668.81,1486585.33,89102066.57,3652533.55,77920613.03,"2023-10-30T00:00:00.000Z","2023-10-30T00:00:00.000Z",8211220.38,"1da7a18404dbbf8ab1a6b601aeee6872713d5f06","2023-10-30T05:22:57.890Z","dca382ed-ba38-41ce-bfe8-971cee2b3f72"
